age,emp_exp_years,annual_income,additional_income,loan_amount,loan_term_months,existing_debt,monthly_emi,credit_score,previous_defaults,emp_type_salaried,emp_type_self,loan_purpose_education,loan_purpose_home,loan_purpose_other,loan_purpose_personal,loan_purpose_vehicle,repayment_status,defaulted_within_12_months
0.6805553084745045,1.5416655789676692,0.5102200326503149,-0.692234823,-0.191575683,0.8099713668080862,-1.077292167,-0.800414226,0.20468337356711994,-0.704280464,0,0,0,1,0,0,0,1,1
0.9814197242457267,-0.732848406,0.28963021955654505,0.18677141426501398,0.22258943888904426,1.8461820706137402,-1.077292167,-0.844096431,-1.745234787,0.7127828439288392,1,0,0,0,0,0,0,0,1
-1.425495602,-1.005790084,1.503100640758055,-0.692234823,-1.534204493,-0.917046473,1.8539451472330384,-0.343923755,-0.044859724,-0.704280464,1,0,1,0,0,0,0,1,1
-1.57592781,-0.823828965,-0.206504221,-0.692234823,-0.242939723,0.11916423093765023,-0.755944313,-0.613392642,-0.416272707,2.1298461519384597,0,0,0,1,0,0,0,0,1
-1.124631186,-1.005790084,1.502325366809531,-0.692234823,-0.337059412,0.11916423093765023,1.5632359391673671,-0.18827255,1.1158058473419383,-0.704280464,0,1,0,0,1,0,0,2,0
0.5301231005888934,0.995782223,-0.5276359,-0.692234823,0.7411399291314592,0.8099713668080862,-1.077292167,-0.604473239,-0.114499659,0.7127828439288392,1,0,0,0,0,1,0,0,1
0.755771412,-1.187751203,0.080686814,-0.692234823,1.1332803498780315,0.11916423093765023,-0.582716058,-0.174798153,0.9010827165797201,-0.704280464,1,0,0,0,1,0,0,3,0
-0.071605731,0.3589183068177902,0.7031405858571144,-0.692234823,-0.187991427,1.8461820706137402,-1.077292167,-0.904473928,-0.335026117,-0.704280464,1,0,0,0,0,1,0,1,1
-1.500711706,-0.914809525,0.7296634467410952,0.3932033783166424,0.6767991473586326,-1.262450041,0.7983972648813179,2.934128369673194,0.2162900292839966,0.7127828439288392,1,0,0,0,0,1,0,0,1
-1.19984729,-0.550887287,-1.683635405,-0.692234823,0.2515070312878103,1.8461820706137402,-1.077292167,-0.839827315,-1.309985197,0.7127828439288392,1,0,0,0,1,0,0,0,1
1.2822841400169487,2.542451732325259,-1.255121207,-0.692234823,1.5688856667053421,1.8461820706137402,-0.057068806,-0.446935236,1.144822487,-0.704280464,0,1,0,0,0,0,0,2,0
1.2822841400169487,2.4514711729291143,0.11063157358358179,-0.692234823,-1.341028893,-0.226239337,-1.077292167,-0.961573354,-1.159098673,0.7127828439288392,1,0,0,1,0,0,0,0,1
-1.500711706,-1.187751203,0.15013280342733334,1.9825989172459357,-1.066020107,-0.917046473,1.0849485414436284,-0.149831448,-0.683225789,-0.704280464,1,0,0,0,0,0,0,1,1
1.2822841400169487,1.6326461383638138,-0.840887462,0.9744230742555737,0.4986199226773565,-0.571642905,1.469121726,0.49977934481489267,1.0113459458900484,-0.704280464,0,1,0,0,1,0,0,2,0
-0.898982874,-0.732848406,0.18829892661328224,-0.692234823,0.322914155,0.8099713668080862,-0.102543572,-0.502033514,-0.572962559,2.1298461519384597,1,0,1,0,0,0,0,0,1
-0.522902355,-0.18696505,0.16665258604242988,-0.692234823,-0.320271503,-1.262450041,-1.022138428,1.1124546607322168,1.6090887153091968,-0.704280464,1,0,0,0,1,0,0,2,0
1.2070680360741433,0.44989886621393477,-0.267047927,-0.692234823,-0.035795385,-0.917046473,-0.263599289,0.3443759004502595,-0.938572215,0.7127828439288392,0,1,0,0,1,0,0,0,1
-1.500711706,-0.914809525,-1.564799904,-0.692234823,-1.136567104,-1.262450041,0.25207071685402055,0.1608420312779003,-0.712242428,0.7127828439288392,1,0,1,0,0,0,0,0,1
0.8309875163601156,0.3589183068177902,-0.699561154,2.2744982848643267,-0.32071701,0.8099713668080862,-1.077292167,-0.827553606,1.0287559294653634,-0.704280464,1,0,1,0,0,0,0,2,0
-0.598118459,-0.09598449,0.6277172813558997,1.7765695880213979,-1.722025687,-0.571642905,0.10533212414287843,-0.854997923,-0.195746249,-0.704280464,0,1,0,0,0,0,0,0,1
-1.19984729,-0.550887287,-1.619808186,-0.692234823,1.0060648028896304,-0.571642905,-0.849748321,0.295795648,1.005542618,-0.704280464,0,1,0,0,0,0,0,2,0
1.4327163479025598,-0.459906728,-1.485765993,-0.692234823,-0.27475846,-0.226239337,1.727545819171406,-0.021967613,1.4407922074144852,-0.704280464,1,0,0,1,0,0,0,3,0
0.078826477,0.9048016631946574,0.979616171,-0.692234823,-1.021406395,-0.226239337,0.48302681028064964,-0.539445455,0.6689496022421867,-0.704280464,0,1,0,0,1,0,0,1,0
-1.500711706,-1.096770644,1.139605665801907,-0.692234823,-0.614851729,1.8461820706137402,1.0970823042525746,-0.542723526,0.43101316,-0.704280464,0,1,1,0,0,0,0,1,1
-1.425495602,-1.096770644,-0.979123682,-0.692234823,0.4744365895821968,-1.262450041,0.9526255032201061,2.666660631359083,-1.62916823,-0.704280464,1,0,0,0,1,0,0,0,1
1.0566358281885322,1.9965683759483919,-0.418495255,-0.692234823,-0.630368457,-0.571642905,-1.077292167,-0.550766235,-1.739431459,0.7127828439288392,1,0,0,0,0,1,0,0,1
0.9062036203029211,-0.18696505,-1.05981193,-0.692234823,-1.662921697,-0.917046473,1.418451037370645,-0.523607797,-0.340829445,-0.704280464,1,0,0,1,0,0,0,2,1
-1.425495602,-0.914809525,-1.035256346,-0.692234823,0.5817124105601262,-0.226239337,-0.706386184,-0.182307223,0.9300993558719117,-0.704280464,1,0,1,0,0,0,0,3,0
-1.500711706,-0.732848406,1.6545275257990346,-0.296880069,-1.488293464,-0.226239337,-0.709801415,-0.943982309,1.162232470209445,-0.704280464,0,1,0,0,0,0,1,3,0
-1.350279498,-0.732848406,-0.806482911,1.0944517808180123,1.3195404859227027,0.8099713668080862,-0.030409127,-0.278591034,0.5122597500643516,2.1298461519384597,0,1,0,0,0,0,0,2,1
0.755771412,-0.641867847,-1.030211562,-0.692234823,1.4520819261251734,1.8461820706137402,-1.077292167,-0.663287935,-0.474305986,-0.704280464,0,1,0,0,0,0,0,0,1
-0.071605731,-0.09598449,0.9589243765735269,-0.692234823,-0.233979677,-0.226239337,0.12320765032626478,-0.320214915,-0.845718969,0.7127828439288392,0,1,1,0,0,0,0,0,1
-1.275063394,-1.096770644,0.6730432874782155,-0.692234823,0.9809678824909641,-1.262450041,-1.077292167,3.015222514359423,1.5858754038754435,-0.704280464,1,0,0,0,0,0,0,3,0
0.3044747887604769,0.7228405444023683,1.004745740289727,-0.692234823,-1.535030167,-0.571642905,-0.723441458,-0.9251334,1.6787286496104568,-0.704280464,1,0,0,0,0,0,0,3,0
1.5079324518453652,-0.641867847,0.5244202836750005,-0.692234823,0.040144034744970136,-1.262450041,1.4772168669827053,2.130429173100153,0.7966228151278301,-0.704280464,1,0,1,0,0,0,0,1,0
1.2822841400169487,1.9965683759483919,-1.611700047,-0.692234823,1.4865368792803033,1.8461820706137402,-0.483194148,-0.542228003,-0.131909642,0.7127828439288392,0,1,0,0,1,0,0,1,1
0.003610373,-0.823828965,0.8586325482955262,-0.299687631,-1.33416095,0.8099713668080862,0.2656123302150374,-0.778287246,0.9417060115887884,-0.704280464,1,0,0,0,0,0,0,3,0
-0.222037939,0.44989886621393477,-1.224504963,-0.692234823,-1.016139903,-0.917046473,-0.792309809,-0.479658773,-0.13771297,-0.704280464,0,1,0,0,0,0,0,1,1
0.45490699664608797,-0.005003931,1.5944744597823468,1.9781916981926457,-1.238827105,-0.571642905,0.47453794868913995,-0.546039714,1.3769556009716635,-0.704280464,1,0,0,0,1,0,0,3,0
-0.598118459,-1.096770644,-1.734163452,0.7305569533068655,-1.107552094,1.8461820706137402,-0.672201067,-0.960620426,-1.71041482,0.7127828439288392,1,0,1,0,0,0,0,0,1
0.15404258087486586,-0.550887287,1.5147706366444549,-0.692234823,1.5374470960776543,1.8461820706137402,1.6478083852550922,-0.118689771,-1.501495017,0.7127828439288392,1,0,1,0,0,0,0,0,1
-0.146821835,0.44989886621393477,0.8826314442963819,-0.692234823,0.28995254328881565,-0.571642905,-0.031712582,0.10450494744887708,-0.735455739,2.1298461519384597,1,0,0,1,0,0,0,0,1
-1.275063394,-1.096770644,-0.179995513,-0.692234823,0.20402662794328524,0.11916423093765023,-0.077044177,-0.349374502,0.2627166521515033,-0.704280464,1,0,0,1,0,0,0,0,1
0.755771412,1.8146072571561027,1.5786812016382805,1.5186983043033462,-0.041880423,0.8099713668080862,-1.077292167,-0.768967613,-0.352436101,-0.704280464,0,1,0,0,1,0,0,1,0
1.2070680360741433,2.542451732325259,-1.287849405,2.344491452643983,0.5204581044888729,1.8461820706137402,-1.077292167,-0.800280816,0.9126893722965967,-0.704280464,1,0,0,0,0,0,0,3,0
1.4327163479025598,2.3604906135329697,0.3469548873973936,-0.692234823,1.3339903719728319,-0.571642905,0.4191426087462313,0.7042776227192971,0.8720660772875284,-0.704280464,0,1,0,0,0,1,0,3,0
1.1318519321313376,1.7236266977599581,-1.295517226,2.1037158260437545,-1.603987594,-1.262450041,-1.077292167,-0.786063135,-1.298378542,0.7127828439288392,1,0,1,0,0,0,0,0,1
1.2822841400169487,0.995782223,1.267093412266055,-0.692234823,-1.586969209,-0.226239337,-0.041850896,-0.849852114,1.075182552,-0.704280464,1,0,0,0,0,0,0,3,0
0.45490699664608797,0.7228405444023683,-1.228645523,-0.692234823,-0.931535066,-1.262450041,-1.077292167,0.20280896584877622,0.8546560937122134,-0.704280464,1,0,0,0,0,1,0,2,0
-0.898982874,-0.823828965,0.7704604691478967,-0.692234823,-0.105326626,0.8099713668080862,0.9257093096144198,-0.391246143,0.2337000128593116,-0.704280464,1,0,0,0,0,0,0,2,0
-0.297254043,0.7228405444023683,-0.7930312,0.3322966992024113,-0.04825415,-0.571642905,0.17842999168438506,-0.020271402,-0.984998837,0.7127828439288392,1,0,0,0,1,0,0,0,1
0.9814197242457267,0.7228405444023683,-0.941962427,-0.692234823,1.6239812776122555,0.11916423093765023,0.27678863533920706,0.13732377639122417,1.2666923716613352,-0.704280464,1,0,0,1,0,0,0,3,0
-0.222037939,-0.641867847,0.4691368036337136,-0.692234823,0.6316662713375518,-0.917046473,-1.077292167,0.6762806077853204,-0.834112313,-0.704280464,1,0,0,0,0,1,0,0,1
0.755771412,1.8146072571561027,-1.535889892,-0.692234823,1.2882171532253663,-0.917046473,-0.540018217,1.2639129845445467,-0.677422461,2.1298461519384597,0,1,0,0,0,0,0,0,1
0.45490699664608797,0.9048016631946574,-0.218161636,-0.692234823,1.2511640005477804,-0.571642905,-1.077292167,0.3715343390349544,-0.364042757,-0.704280464,1,0,0,0,1,0,0,1,1
-0.748550666,0.085976629,1.2602889287462529,-0.692234823,0.11145730531399903,0.11916423093765023,-0.540608799,-0.467118244,-0.567159232,0.7127828439288392,1,0,0,0,0,0,0,2,1
-1.425495602,-0.641867847,0.6635795985893387,-0.692234823,-1.280185642,0.8099713668080862,-1.077292167,-1.029116867,-0.062269708,-0.704280464,0,1,0,0,0,0,0,2,1
0.755771412,1.2687239007792355,-1.179940078,-0.692234823,-0.684985296,1.8461820706137402,-1.077292167,-0.977544421,-1.594348263,0.7127828439288392,1,0,0,0,0,0,1,0,1
-0.522902355,-1.005790084,0.6879873611756228,1.3435956826083146,-1.297659039,1.8461820706137402,1.4276736515803947,-0.578591723,-0.886342264,-0.704280464,1,0,0,0,1,0,0,0,1
1.6583646597309762,2.906373969909837,1.3092963067012142,-0.692234823,-1.765214963,-1.262450041,1.5639846054567097,-0.507484261,-0.863128952,0.7127828439288392,0,1,0,1,0,0,0,0,1
0.37969089270328243,-0.368926168,-0.217435112,-0.202173829,-0.603257843,-0.226239337,-1.077292167,-0.69035108,0.9649193230225417,-0.704280464,1,0,0,0,1,0,0,3,0
1.2070680360741433,2.4514711729291143,1.6144554552994734,-0.692234823,-1.075950765,-0.571642905,0.056009631,-0.547926511,-0.323419462,-0.704280464,1,0,0,0,0,0,1,2,0
0.8309875163601156,-0.823828965,1.5613719920005493,-0.692234823,0.7380593935293885,0.11916423093765023,0.42293962940891294,-0.094695053,-1.495691689,0.7127828439288392,0,0,0,1,0,0,0,0,1
-1.57592781,-1.187751203,0.489386708,0.116832657,1.1081941216584699,0.8099713668080862,0.054392989,-0.306416522,1.4930221581404302,-0.704280464,1,0,1,0,0,0,0,3,0
-0.82376677,-0.277945609,1.279699084,-0.692234823,0.5930995813066927,0.8099713668080862,-1.077292167,-0.635576798,-1.379625132,2.1298461519384597,0,1,0,0,0,1,0,0,1
-0.297254043,-0.641867847,-1.508461234,1.2944851157256052,0.7767318173313948,-0.226239337,-0.932930813,-0.154843847,-0.619389182,0.7127828439288392,1,0,0,0,0,0,0,0,1
1.4327163479025598,-0.550887287,0.6425198243121971,-0.692234823,0.2018929442019359,0.8099713668080862,-1.077292167,-0.71775728,0.5412763893565433,-0.704280464,1,0,0,0,0,0,1,3,0
0.078826477,0.26793774742164567,-0.025626361,-0.692234823,0.3238645713494039,-1.262450041,1.5245081180485471,2.556902422,-0.683225789,0.7127828439288392,0,0,0,0,0,0,1,0,1
-0.146821835,-0.368926168,1.1563110109442363,-0.692234823,0.3319193462749876,-0.917046473,0.35098713180807384,0.7347331910409409,-1.501495017,2.1298461519384597,0,1,0,0,1,0,0,0,1
0.37969089270328243,1.0867627819869465,-1.406541802,1.8429608064019454,0.018967580018048245,0.11916423093765023,-0.950069604,-0.574246373,-0.903752247,2.1298461519384597,1,0,0,0,1,0,0,0,1
-1.500711706,-1.096770644,0.631367202,-0.289828519,1.2237551934226858,-0.917046473,0.11277106328877624,1.3439779673475667,0.4542264714799683,-0.704280464,1,0,0,0,1,0,0,3,1
0.8309875163601156,0.6318599850062238,0.053319486,0.17265743127213248,-1.662257594,0.8099713668080862,0.16288398092720005,-0.867252573,1.5858754038754435,-0.704280464,1,0,0,0,0,1,0,3,0
0.45490699664608797,0.44989886621393477,1.4549974869824065,0.29977033438689643,-1.422386872,-0.226239337,-1.077292167,-0.991495283,0.8894760608628434,-0.704280464,1,0,0,0,0,1,0,2,0
1.5079324518453652,-0.823828965,0.13030906428921749,-0.692234823,-1.006546642,0.8099713668080862,-1.077292167,-0.97163627,-0.718045756,2.1298461519384597,1,0,0,0,1,0,0,0,1
-0.748550666,-0.550887287,1.4736103520021382,1.6301519772509887,0.5376630086883276,1.8461820706137402,1.7181233617688834,-0.251985294,-1.240345263,-0.704280464,0,1,0,0,0,0,0,0,1
0.8309875163601156,1.1777433413830911,-1.298420179,1.3341392051828604,1.4093381581240558,-1.262450041,0.5706416452732728,3.966892319473918,0.291733291,-0.704280464,1,0,0,0,0,0,1,1,1
1.3575002439597543,-0.459906728,1.068602838114689,-0.692234823,-1.515263892,1.8461820706137402,-0.09627983,-0.90813317,-0.776079035,-0.704280464,1,0,0,1,0,0,0,0,1
0.003610373,0.26793774742164567,0.088662857,-0.692234823,-0.542636751,-0.917046473,-1.077292167,-0.187148095,-0.120302987,-0.704280464,0,0,0,0,1,0,0,1,1
-1.275063394,-1.005790084,-0.767829293,1.4516215185145094,1.0170801234073312,-1.262450041,0.958758005,3.4658238922246456,1.6729253217520186,-0.704280464,1,0,0,1,0,0,0,3,0
